VIL Call Data Records

DESTIP:-2a03:1b20:000a:f011:0000:0000:0000:e606
Report Type:-DOT Report
From Date:-2026-06-01
From Time:-14:00:00
Till Date:-2026-06-01
Till Time:-16:00:00
AuditId:-132322719_164200578_DOT
Report Date:-2026-06-08 15:18:58

SR.NO.,IMSI,IMEI,MSISDN,MAC ID,Source IP,Source Port,Destination IP,Destination Port,Translated IP,Translated Port,First Cell ID-Name/Location,Session Start date & time,Session End date & time,Duration in sec,Data Volume Uplink,Data Volume Downlink,PGW IP address,Charging ID,Access Point Name,PDP Address IPv4,PDP Address IPv6,CGI-ld,RAT,PDP-type,ESIM,IP_TYPE
4692,404051933527318,8617840661572743,9601595866,"",2402:3a80:464a:57b1:0:19:67a1:1301,50544,2a03:1b20:a:f011::e01a,29032,"","",404055971040080953,01/06/2026 15:25:54,01/06/2026 15:25:54,0,152,0,203.88.12.128,159924995,www,"",2402:3a80:464a:57b1:0:19:67a1:1301,404055971040080953,4G,IPV6,N,DYNAMIC
3245,404113730253110,3550261152830501,7888534050,"",2402:3a80:43bb:1b77:0:48:7e90:5d01,50064,2a03:1b20:a:f011::e401,8388,"","",404115268142347052,01/06/2026 14:59:46,01/06/2026 14:59:47,1,138,209,203.88.29.129,553312191,www,"",2402:3a80:43bb:1b77:0:48:7e90:5d01,404115268142347052,4G,IPV6,N,DYNAMIC
71,405672374420997,3567273302261801,9733280440,"",2402:3a80:434c:3aff:0478:5634:1232:5476,43295,2a03:1b20:a:f011::::e319,53975,"","",405675719941348722,01/06/2026 13:57:11,01/06/2026 14:01:03,1800,46146220,59127942,203.88.18.189,1075973397,www,10.25.202.81,2402:3a80:434c:3aff:0478:5634:1232:5476,405675719941348722,4G,IPv4v6,N,DYNAMIC
535,405672360781656,8644120670625515,9609113373,"",2402:3a80:4734:6981:0678:5634:1232:5476,47215,2a03:1b20:a:f011::::e401,8388,"","",405675707280803811,01/06/2026 14:08:28,01/06/2026 14:32:30,1616,18231640,410324893,203.88.3.136,1610964453,www,10.170.187.142,2402:3a80:4734:6981:0678:5634:1232:5476,405675707280803811,4G,IPv4v6,N,DYNAMIC
5040,404132097359234,3508358581890434,9642020812,"",2402:8100:2841:b869::2a7e:ce55,37000,2a03:1b20:a:f011::e324,49656,"","",40407243244198043,01/06/2026 15:31:51,01/06/2026 15:47:23,1800,4490578,3558820,112.110.129.152,3130106382,www,100.85.67.113,2402:8100:2841:b869:0000:0000:2a7e:ce55,40407243244198043,4G,IPv4v6,N,DYNAMIC
2130,404205912464596,3537355606505221,9653125030,"",2402:3a80:1384:2581:0:3f:475:701,44104,2a03:1b20:a:f011::e324,49656,"","",404205228543125811,01/06/2026 14:39:09,01/06/2026 14:39:09,0,139,210,203.88.3.120,393676716,www,"",2402:3a80:1384:2581:0:3f:475:701,404205228543125811,4G,IPV6,N,DYNAMIC
4687,404205974916352,8668600753507856,8898009411,"",2402:3a80:4298:ec8:0:30:6709:6701,46655,2a03:1b20:a:f011::e324,49656,"","",404435458842461533,01/06/2026 15:25:42,01/06/2026 15:25:42,0,0,163,203.88.30.128,303645169,www,"",2402:3a80:4298:ec8:0:30:6709:6701,404435458842461533,4G,IPV6,N,DYNAMIC
5166,405755643899214,8691060604257378,9774125760,"",2402:3a80:1c72:8e16:e023:423e:cc0e:babe,33185,2a03:1b20:a:f011::::e302,6635,"","",405755539598061222,01/06/2026 15:33:58,01/06/2026 15:47:06,1800,775860602,206720709,203.88.20.198,1613914085,www,10.109.27.146,2402:3a80:1c72:8e16:0678:5634:1232:5476,405755539598061222,4G,IPv4v6,N,DYNAMIC
425,404113778464530,8625290660539387,8860893707,"",2402:3a80:4388:2f98:0:40:1d34:9501,49036,2a03:1b20:a:f011::e32d,51926,"","",4057014014349151,01/06/2026 14:05:56,01/06/2026 14:05:56,0,520,152,203.88.29.128,401512640,www,"",2402:3a80:4388:2f98:0:40:1d34:9501,4057014014349151,4G,IPV6,N,DYNAMIC
2443,405799429584814,3559231037067401,9594978701,"",2402:3a80:1394:f89a:0:39:a781:f401,37946,2a03:1b20:a:f011::e330,65079,"","",404205232741632022,01/06/2026 14:45:07,01/06/2026 14:45:07,0,478,163,203.88.3.120,360191463,internet,"",2402:3a80:1394:f89a:0:39:a781:f401,404205232741632022,4G,IPV6,N,DYNAMIC
3980,404113771794940,8603200761952350,7291837303,"",2402:8100:27f9:a3:0:2d:bb1c:7a01,55963,2a03:1b20:a:f011::e302,6635,"","",404114000743179812,01/06/2026 15:13:25,01/06/2026 15:13:25,0,477,163,112.110.64.137,285220188,www,"",2402:8100:27f9:a3:0:2d:bb1c:7a01,404114000743179812,4G,IPV6,N,DYNAMIC
2392,404051831375883,8623320744742759,9537341078,"",2402:3a80:4662:741d:0:41:542a:3f01,6881,2a03:1b20:a:f011::e015,8107,"","",40405250418004612,01/06/2026 14:44:08,01/06/2026 14:44:08,0,0,163,203.88.12.129,409363171,www,"",2402:3a80:4662:741d:0:41:542a:3f01,40405250418004612,4G,IPV6,N,DYNAMIC
918,404784635288869,3595048500888110,8889887551,"",2402:8100:2de2:ec16::1f5,6881,2a03:1b20:a:f011::e204,35378,"","",40478601634015343,01/06/2026 14:16:12,01/06/2026 14:25:03,1478,12014384,40418811,112.110.161.15,3213640395,internet,10.204.23.213,2402:8100:2de2:ec16:ef09:d0b2:eb50:bf52,40478601634015343,4G,IPv4v6,N,DYNAMIC
6511,404466201919856,8672420796826133,7356817345,"",2402:3a80:4480:d70c:0:40:7b83:5d01,45952,2a03:1b20:a:f011::e302,6635,"","",404195581746308023,01/06/2026 15:58:35,01/06/2026 15:58:35,0,467,163,112.79.96.224,402921028,www,"",2402:3a80:4480:d70c:0:40:7b83:5d01,404195581746308023,4G,IPV6,N,DYNAMIC
3289,404300175136450,3526599567528701,9836562071,"",2402:3a80:42e0:78ce:bf1b:c316:23d1:dec0,6881,2a03:1b20:a:f011::::e30e,56282,"","",404305726440314223,01/06/2026 15:00:25,01/06/2026 15:03:04,428,7340005,21011391,203.88.11.17,268834949,www,10.116.120.197,2402:3a80:42e0:78ce:0178:5634:1232:5476,404305726440314223,4G,IPv4v6,N,DYNAMIC
474,404051814277837,3549222513464078,9712661514,"",2402:8100:27a2:d6e2:0:b:5b68:5401,52951,2a03:1b20:a:f011::e319,53975,"","",404052506471096511,01/06/2026 14:06:57,01/06/2026 14:06:57,0,478,163,112.110.108.193,72483785,www,"",2402:8100:27a2:d6e2:0:b:5b68:5401,404052506471096511,4G,IPV6,N,DYNAMIC
3050,405672440780182,3502107707497001,9907565591,"",2402:3a80:4725:319a:4588:4e77:323c:e3c5,33141,2a03:1b20:a:f011::::e401,8388,"","",405675338041267512,01/06/2026 14:56:00,01/06/2026 14:58:45,1800,12016521,63443040,203.88.3.136,537156757,www,10.168.197.155,2402:3a80:4725:319a:0278:5634:1232:5476,405675338041267512,4G,IPv4v6,N,DYNAMIC
2917,404205906324254,8623290816117506,9637356087,"",2402:3a80:4193:209c:0:6:1802:601,48164,2a03:1b20:a:f011::e02e,53763,"","",404205230171220218,01/06/2026 14:53:23,01/06/2026 14:53:23,0,163,0,203.88.30.32,38236964,www,"",2402:3a80:4193:209c:0:6:1802:601,404205230171220218,4G,IPV6,N,DYNAMIC
3836,404205912050355,8618030437556138,8291856223,"",2402:3a80:42ba:5d42:0:d:2a7e:4001,47071,2a03:1b20:a:f011::e62e,11704,"","",404205234143415433,01/06/2026 15:10:59,01/06/2026 15:11:14,15,400,0,203.88.30.129,83275815,www,"",2402:3a80:42ba:5d42:0:d:2a7e:4001,404205234143415433,4G,IPV6,N,DYNAMIC
2351,404438084485270,8691330417227619,8111004778,"",2402:3a80:1326:4f20:0:32:6a89:da01,47675,2a03:1b20:a:f011::e02a,51413,"","",404845400340461531,01/06/2026 14:43:13,01/06/2026 14:43:13,0,152,0,203.88.18.64,315212173,www,"",2402:3a80:1326:4f20:0:32:6a89:da01,404845400340461531,4G,IPV6,N,DYNAMIC
4898,404051153404377,8621380631049401,8141669967,"",2402:3a80:4660:b126:0:49:7584:1801,49985,2a03:1b20:a:f011::e401,8388,"","",404052503940524222,01/06/2026 15:29:23,01/06/2026 15:29:23,0,138,209,203.88.12.129,582729104,www,"",2402:3a80:4660:b126:0:49:7584:1801,404052503940524222,4G,IPV6,N,DYNAMIC
1046,404242410393391,8677970755404127,7046312264,"",2402:3a80:15a6:6416:0:4b:e5d3:ca01,41663,2a03:1b20:a:f011::e015,8107,"","",40405511315284743,01/06/2026 14:18:13,01/06/2026 14:18:13,0,477,163,112.110.84.40,658594777,internet,"",2402:3a80:15a6:6416:0:4b:e5d3:ca01,40405511315284743,4G,IPV6,N,DYNAMIC
1454,404438022941620,3509853808720201,9585791364,"",2402:3a80:54f:e3c3:0:58:5144:6f01,53455,2a03:1b20:a:f011::e61c,7906,"","",40443545118508502,01/06/2026 14:26:42,01/06/2026 14:26:42,0,467,152,203.88.2.220,1081848347,www,"",2402:3a80:54f:e3c3:0:58:5144:6f01,40443545118508502,4G,IPV6,N,DYNAMIC
1210,404195479558310,8604720774258001,9400981308,"",2402:3a80:4442:a1dd:0:4b:3020:8601,52226,2a03:1b20:a:f011::e302,6635,"","",40419582498064391,01/06/2026 14:21:29,01/06/2026 14:21:29,0,467,163,112.79.96.160,635833340,internet,"",2402:3a80:4442:a1dd:0:4b:3020:8601,40419582498064391,4G,IPV6,N,DYNAMIC
4196,404051124458081,3556051126619601,9137720690,"",2402:3a80:e5e:97c6:0:3d:c3b2:2401,45440,2a03:1b20:a:f011::e209,21738,"","",40405250858083351,01/06/2026 15:16:58,01/06/2026 15:16:58,0,0,163,203.88.4.152,386636116,www,"",2402:3a80:e5e:97c6:0:3d:c3b2:2401,40405250858083351,4G,IPV6,N,DYNAMIC
2523,404014653793812,8663450655444123,9050862112,"",2402:3a80:478d:7e1:84b3:f0ff:fe9e:34d9,42400,2a03:1b20:a:f011::e004,51413,"","",404014400180128242,01/06/2026 14:46:25,01/06/2026 14:46:52,508,11315236,94705794,203.88.15.11,2171933006,www,100.109.125.83,2402:3a80:478d:07e1:0000:0000:600b:45b7,404014400180128242,4G,IPv4v6,N,DYNAMIC
4667,405672414979350,8653620560105501,8697452023,"",2402:3a80:0231:6ba4:c40f:1533:94fd:142b,39672,2a03:1b20:a:f011::::e401,8388,"","",405675335242126211,01/06/2026 15:25:20,01/06/2026 15:35:39,1372,513045,1040826,203.88.18.150,1343368709,www,10.224.49.25,2402:3a80:0231:6ba4:0578:5634:1232:5476,405675335242126211,4G,IPv4v6,N,DYNAMIC
2676,404113776322728,8625170799030126,9958654565,"",2402:3a80:971:9d37:0:61:b96d:f501,46404,2a03:1b20:a:f011::e004,48698,"","",404115251145279321,01/06/2026 14:48:51,01/06/2026 14:48:51,0,141,106,203.88.1.46,1407404802,www,"",2402:3a80:971:9d37:0:61:b96d:f501,404115251145279321,4G,IPV6,N,DYNAMIC
302,404051850335335,3562766114387601,9913764099,"",2402:3a80:831:a8ae:0:24:ad3a:d901,40493,2a03:1b20:a:f011::e302,6635,"","",40405250228034002,01/06/2026 14:03:57,01/06/2026 14:03:57,0,152,0,203.88.4.200,231117009,www,"",2402:3a80:831:a8ae:0:24:ad3a:d901,40405250228034002,4G,IPV6,N,DYNAMIC
1132,404051833684147,8632650591099215,9998144054,"",2402:3a80:16e9:7b73:0:4f:cb72:d501,37224,2a03:1b20:a:f011::e02e,61371,"","",40405511364714142,01/06/2026 14:19:53,01/06/2026 14:19:53,0,139,192,112.110.84.15,788115730,www,"",2402:3a80:16e9:7b73:0:4f:cb72:d501,40405511364714142,4G,IPV6,N,DYNAMIC
4125,405704516783700,8605270440878028,8229024260,"",2402:8100:263e:30f1:0878:5634:1232:5476,6881,2a03:1b20:a:f011::::e015,8107,"","",40570120614292453,01/06/2026 15:15:48,01/06/2026 15:41:11,1800,7196833,160604969,112.110.108.162,2150652901,internet,10.255.12.207,2402:8100:263e:30f1:0878:5634:1232:5476,40570120614292453,4G,IPv4v6,N,DYNAMIC
573,404466081463172,8681850789867101,8086416812,"",2402:3a80:4452:e5da:0:4e:477e:be01,38076,2a03:1b20:a:f011::e319,53975,"","",404195627146555323,01/06/2026 14:09:26,01/06/2026 14:09:26,0,0,163,112.79.96.160,734697297,www,"",2402:3a80:4452:e5da:0:4e:477e:be01,404195627146555323,4G,IPV6,N,DYNAMIC
911,404051852814434,8646470672061367,9913625671,"",2402:8100:27c3:cd3b:0:1c:a4a6:3501,53166,2a03:1b20:a:f011::e00a,2097,"","",40405513595218691,01/06/2026 14:16:01,01/06/2026 14:16:01,0,152,0,112.110.108.193,180525367,www,"",2402:8100:27c3:cd3b:0:1c:a4a6:3501,40405513595218691,4G,IPV6,N,DYNAMIC
6289,404844244652991,3553731119386201,9176776811,"",2402:3a80:554:b470:0:63:1eb8:4801,6881,2a03:1b20:a:f011::e316,51413,"","",404845410947357321,01/06/2026 15:54:38,01/06/2026 15:54:38,0,0,145,203.88.2.220,1454719776,www,"",2402:3a80:554:b470:0:63:1eb8:4801,404845410947357321,4G,IPV6,N,DYNAMIC
2134,404051832243587,8666700658825806,8141003355,"",2402:3a80:467a:238c:0:5:2341:f801,40402,2a03:1b20:a:f011::e30e,53231,"","",40405250488005962,01/06/2026 14:39:11,01/06/2026 14:39:11,0,113,0,203.88.12.129,33024501,www,"",2402:3a80:467a:238c:0:5:2341:f801,40405250488005962,4G,IPV6,N,DYNAMIC
6441,404438001962834,3529786035763301,7094444278,"",2402:3a80:1323:b461:0:32:1db7:5301,41924,2a03:1b20:a:f011::e302,6635,"","",404435450385467911,01/06/2026 15:57:30,01/06/2026 15:57:30,0,467,152,203.88.18.64,313261506,www,"",2402:3a80:1323:b461:0:32:1db7:5301,404435450385467911,4G,IPV6,N,DYNAMIC
2632,404438009068865,8695770588143312,9363060877,"",2402:3a80:45b9:a7d9:0:45:df66:c601,6881,2a03:1b20:a:f011::e318,49295,"","",404435432842442332,01/06/2026 14:48:18,01/06/2026 14:48:18,0,0,163,112.79.98.33,470463049,www,"",2402:3a80:45b9:a7d9:0:45:df66:c601,404435432842442332,4G,IPV6,N,DYNAMIC
850,405672440160311,8607710554639301,8159920852,"",2402:3a80:1c88:f07c:0278:5634:1232:5476,47556,2a03:1b20:a:f011::::e61c,7906,"","",405675715441124421,01/06/2026 14:14:45,01/06/2026 14:16:36,1800,12165533,186568453,203.88.21.224,539250437,www,10.201.108.31,2402:3a80:1c88:f07c:0278:5634:1232:5476,405675715441124421,4G,IPv4v6,N,DYNAMIC
3121,404051758588882,8657630553196375,8469361650,"",2402:3a80:86a:159a:0:29:42fe:d601,56191,2a03:1b20:a:f011::e401,8388,"","",40405250068308402,01/06/2026 14:57:14,01/06/2026 14:57:14,0,0,163,203.88.1.49,258090131,www,"",2402:3a80:86a:159a:0:29:42fe:d601,40405250068308402,4G,IPV6,N,DYNAMIC
258,404051839027974,3594511028450601,8460504018,"",2402:3a80:4501:91a6:0:27:f7ea:8901,6881,2a03:1b20:a:f011::e401,8388,"","",40405596398041442,01/06/2026 14:03:10,01/06/2026 14:03:11,1,672,420,112.79.97.96,250543683,www,"",2402:3a80:4501:91a6:0:27:f7ea:8901,40405596398041442,4G,IPV6,N,DYNAMIC
2899,404466089260538,8615420660083385,9846228593,"",2402:3a80:4490:38cf:0:25:5c2b:6001,51139,2a03:1b20:a:f011::e401,8388,"","",404195825447113623,01/06/2026 14:53:05,01/06/2026 14:53:05,0,477,163,112.79.96.224,233245152,www,"",2402:3a80:4490:38cf:0:25:5c2b:6001,404195825447113623,4G,IPV6,N,DYNAMIC
4861,405848244521248,3503658702638601,8478045595,"",2402:3a80:1994:7408:0378:5634:1232:5476,54909,2a03:1b20:a:f011::::e00d,51413,"","",404305723040205922,01/06/2026 15:28:48,01/06/2026 15:39:34,1346,2215465,20722367,203.88.14.9,807741333,internet,10.10.232.163,2402:3a80:1994:7408:0378:5634:1232:5476,404305723040205922,4G,IPv4v6,N,DYNAMIC
5095,405672415975280,8663820699588600,6297867089,"",2402:3a80:4136:e809:0478:5634:1232:5476,44995,2a03:1b20:a:f011::::e401,8388,"","",405675713341326921,01/06/2026 15:32:44,01/06/2026 15:34:27,1800,8248002,129504133,203.88.21.225,1074410293,www,10.187.38.115,2402:3a80:4136:e809:0478:5634:1232:5476,405675713341326921,4G,IPv4v6,N,DYNAMIC
6576,404242303493703,8660220711941732,9737233463,"",2402:8100:27d3:a96:0:1:3841:bd01,44572,2a03:1b20:a:f011::e401,8388,"","",404055968189039221,01/06/2026 15:59:30,01/06/2026 15:59:30,0,498,152,112.110.108.193,9251238,internet,"",2402:8100:27d3:a96:0:1:3841:bd01,404055968189039221,4G,IPV6,N,DYNAMIC
904,404051742127050,8698330792006353,7435896173,"",2402:8100:29b8:ca19:0:4:998d:b301,52445,2a03:1b20:a:f011::e015,8107,"","",404052512189181320,01/06/2026 14:15:51,01/06/2026 14:15:51,0,0,163,112.110.68.33,29748881,www,"",2402:8100:29b8:ca19:0:4:998d:b301,404052512189181320,4G,IPV6,N,DYNAMIC
2831,405672374342975,3567092104564978,7478511581,"",2402:3a80:1c8b:7a48:70f1:35c4:788a:8a7e,6881,2a03:1b20:a:f011::::e025,51820,"","",405675702841315821,01/06/2026 14:51:43,01/06/2026 14:54:23,1800,11641249,142337141,203.88.21.224,1882265061,www,10.206.136.84,2402:3a80:1c8b:7a48:0778:5634:1232:5476,405675702841315821,4G,IPv4v6,N,DYNAMIC
206,404242008265108,8660970781086155,9904674969,"",2402:3a80:4671:89dc:0:3a:2da1:3401,41250,2a03:1b20:a:f011::e00d,51413,"","",40405250398001202,01/06/2026 14:02:20,01/06/2026 14:02:20,0,0,145,203.88.12.129,364748681,internet,"",2402:3a80:4671:89dc:0:3a:2da1:3401,40405250398001202,4G,IPV6,N,DYNAMIC
1553,404466202951407,3517663133074501,8089513334,"",2402:3a80:44b8:a83b:0:2a:6d86:b601,49245,2a03:1b20:a:f011::e302,51237,"","",404195616147401033,01/06/2026 14:29:03,01/06/2026 14:29:03,0,0,152,112.79.96.224,264973603,www,"",2402:3a80:44b8:a83b:0:2a:6d86:b601,404195616147401033,4G,IPV6,N,DYNAMIC
2097,404225032680070,8636530683425544,9623547305,"",2402:8100:22c9:45e0:c884:4f95:b849:bc5f,6881,2a03:1b20:a:f011::e02a,54914,"","",404225580114006881,01/06/2026 14:38:35,01/06/2026 15:04:26,1800,17778263,14186470,112.110.84.139,2645870271,internet,"",2402:8100:22c9:45e0:0890:6eaf:9807:b041,404225580114006881,4G,IPv6,N,DYNAMIC
953,404438085036427,8618240531939805,8608480101,"",2402:3a80:28:f7bc:0:13:c7d4:9d01,45399,2a03:1b20:a:f011::e005,51413,"","",404435450743476531,01/06/2026 14:16:56,01/06/2026 14:17:11,15,400,0,203.88.28.128,124652289,www,"",2402:3a80:28:f7bc:0:13:c7d4:9d01,404435450743476531,4G,IPV6,N,DYNAMIC
3006,405672415975280,8663820699588600,6297867089,"",2402:3a80:4136:e809:0478:5634:1232:5476,44995,2a03:1b20:a:f011::::e401,8388,"","",405675713342179823,01/06/2026 14:54:58,01/06/2026 14:56:31,560,4327791,63832814,203.88.21.225,1074410293,www,10.187.38.115,2402:3a80:4136:e809:0478:5634:1232:5476,405675713342179823,4G,IPv4v6,N,DYNAMIC
1397,404051641827542,8622610798914800,9374129088,"",2402:3a80:15a2:e94f:0:4c:21ec:f801,46812,2a03:1b20:a:f011::e005,57044,"","",404055118141032352,01/06/2026 14:25:41,01/06/2026 14:25:42,1,478,163,112.110.84.40,665945432,www,"",2402:3a80:15a2:e94f:0:4c:21ec:f801,404055118141032352,4G,IPV6,N,DYNAMIC
2709,404045396323924,8682010730111600,9990603673,"",2402:8100:31d0:315d:0:11:ba58:1f01,6881,2a03:1b20:a:f011::e302,6635,"","",404115271446003951,01/06/2026 14:49:27,01/06/2026 14:49:27,0,0,152,112.110.64.137,110146829,internet,"",2402:8100:31d0:315d:0:11:ba58:1f01,404115271446003951,4G,IPV6,N,DYNAMIC
4531,404438084837414,8665830571787900,9159088880,"",2402:3a80:4251:d462:0:66:f232:a001,12176,2a03:1b20:a:f011::e01c,6881,"","",404845480547401721,01/06/2026 15:22:37,01/06/2026 15:22:37,0,467,0,203.88.1.92,1586604085,www,"",2402:3a80:4251:d462:0:66:f232:a001,404845480547401721,4G,IPV6,N,DYNAMIC
4446,404300171005620,3543202728561301,9874315038,"",2402:3a80:1cd3:df5f:0478:5634:1232:5476,46529,2a03:1b20:a:f011::::e324,49656,"","",404305722240209023,01/06/2026 15:21:02,01/06/2026 15:21:14,1800,3728488,46447959,203.88.21.17,1077139397,www,10.91.125.212,2402:3a80:1cd3:df5f:0478:5634:1232:5476,404305722240209023,4G,IPv4v6,N,DYNAMIC
5439,405852803080869,8625290650250959,9092860878,"",2402:3a80:1bb3:43a5:0:8:3158:9701,6881,2a03:1b20:a:f011::e319,53975,"","",404845480440458321,01/06/2026 15:38:56,01/06/2026 15:39:17,21,617,373,203.88.1.32,50455010,internet,"",2402:3a80:1bb3:43a5:0:8:3158:9701,404845480440458321,4G,IPV6,N,DYNAMIC
2439,404438050672511,3530996479362801,7639385650,"",2402:3a80:1336:5a06:0:18:cdc5:3501,42134,2a03:1b20:a:f011::e302,6635,"","",404435450140204132,01/06/2026 14:45:03,01/06/2026 14:45:03,0,467,163,203.88.18.64,155028124,www,"",2402:3a80:1336:5a06:0:18:cdc5:3501,404435450140204132,4G,IPV6,N,DYNAMIC
6421,404205970942692,8658830637828311,9321593948,"",2402:3a80:165a:55c9:0:d:87bf:4f01,50303,2a03:1b20:a:f011::e401,8388,"","",404205229443516313,01/06/2026 15:57:11,01/06/2026 15:57:28,17,477,163,112.110.84.80,85163210,www,"",2402:3a80:165a:55c9:0:d:87bf:4f01,404205229443516313,4G,IPV6,N,DYNAMIC
4758,404466085662258,8683550722526978,9539418070,"",2402:3a80:44b8:5f76:0:47:2095:6301,46685,2a03:1b20:a:f011::e024,6881,"","",404195620141109211,01/06/2026 15:26:56,01/06/2026 15:26:56,0,0,163,112.79.96.224,509143747,www,"",2402:3a80:44b8:5f76:0:47:2095:6301,404195620141109211,4G,IPV6,N,DYNAMIC
344,404205971336441,8622380752212517,7738863237,"",2402:3a80:6fc:7f1a:0:68:1721:b01,52121,2a03:1b20:a:f011::e02a,23703,"","",404205231943515422,01/06/2026 14:04:34,01/06/2026 14:04:34,0,152,0,203.88.4.216,1626071001,www,"",2402:3a80:6fc:7f1a:0:68:1721:b01,404205231943515422,4G,IPV6,N,DYNAMIC
5132,404113770993690,8679240707997600,8376859865,"",2402:8100:2678:dc8d:0:4a:8389:1f01,45060,2a03:1b20:a:f011::e209,21738,"","",404115274946190053,01/06/2026 15:33:26,01/06/2026 15:33:26,0,468,163,112.110.64.136,616685592,www,"",2402:8100:2678:dc8d:0:4a:8389:1f01,404115274946190053,4G,IPV6,N,DYNAMIC
2666,404195825595175,8691700540438406,9961350437,"",2402:3a80:4442:2b6c:0:55:9e5d:3101,40792,2a03:1b20:a:f011::e302,51237,"","",404195612247189521,01/06/2026 14:48:43,01/06/2026 14:48:43,0,0,163,112.79.96.160,988125730,internet,"",2402:3a80:4442:2b6c:0:55:9e5d:3101,404195612247189521,4G,IPV6,N,DYNAMIC
5477,404113771842671,8604890675790768,9582391414,"",2402:3a80:43a2:3f4f:0:23:42a0:db01,51378,2a03:1b20:a:f011::e401,8388,"","",404115268142370451,01/06/2026 15:39:42,01/06/2026 15:39:42,0,519,163,203.88.29.129,221542654,www,"",2402:3a80:43a2:3f4f:0:23:42a0:db01,404115268142370451,4G,IPV6,N,DYNAMIC
5173,405755644037148,3502502906648201,8259862006,"",2402:3a80:1c50:eaa0:0278:5634:1232:5476,37461,2a03:1b20:a:f011::::e401,8388,"","",405755539538050793,01/06/2026 15:34:14,01/06/2026 15:58:20,1800,826997,649363,203.88.20.197,538645621,www,10.97.152.114,2402:3a80:1c50:eaa0:0278:5634:1232:5476,405755539538050793,4G,IPv4v6,N,DYNAMIC
5802,404844244883644,3534093461445548,9176014704,"",2402:3a80:473:c19b:0:44:edf6:9601,40224,2a03:1b20:a:f011::e302,6635,"","",404845480640469532,01/06/2026 15:45:26,01/06/2026 15:45:43,17,477,163,203.88.1.32,440020704,www,"",2402:3a80:473:c19b:0:44:edf6:9601,404845480640469532,4G,IPV6,N,DYNAMIC
5251,404195463642097,8685010599905065,9947659956,"",2402:3a80:44b1:869e:abbe:cb97:2f95:e6cb,43215,2a03:1b20:a:f011::e302,6635,"","",404195620180200820,01/06/2026 15:35:37,01/06/2026 15:35:37,0,138,209,112.79.96.224,304079919,internet,"",2402:3a80:44b1:869e:abbe:cb97:2f95:e6cb,404195620180200820,4G,IPV6,N,DYNAMIC
5655,404466089583545,8659140803733552,8089089435,"",2402:3a80:4221:b51c:0:33:f108:f801,38087,2a03:1b20:a:f011::e324,49656,"","",40419561658063100,01/06/2026 15:42:39,01/06/2026 15:42:39,0,667,163,203.88.29.1,326082322,www,"",2402:3a80:4221:b51c:0:33:f108:f801,40419561658063100,4G,IPV6,N,DYNAMIC
3704,404051630715944,3582441072558701,9978120092,"",2402:3a80:15bf:fc69:0:4f:217b:5f01,54804,2a03:1b20:a:f011::e015,8107,"","",40405512344951942,01/06/2026 15:08:20,01/06/2026 15:08:20,0,0,163,112.110.84.40,764788485,www,"",2402:3a80:15bf:fc69:0:4f:217b:5f01,40405512344951942,4G,IPV6,N,DYNAMIC
5108,404051847546281,8647820412559500,9879943506,"",2402:8100:27a3:26c6:0:2e:cfc9:8b01,42634,2a03:1b20:a:f011::e418,9203,"","",404055990840168221,01/06/2026 15:32:58,01/06/2026 15:32:58,0,152,0,112.110.108.193,292742164,www,"",2402:8100:27a3:26c6:0:2e:cfc9:8b01,404055990840168221,4G,IPV6,N,DYNAMIC
3298,404242409597859,8660780484141000,9714434277,"",2402:3a80:1258:cee3:0:43:14e4:c601,56509,2a03:1b20:a:f011::e302,6635,"","",40405200624192751,01/06/2026 15:00:36,01/06/2026 15:00:36,0,138,209,203.88.4.154,419706652,internet,"",2402:3a80:1258:cee3:0:43:14e4:c601,40405200624192751,4G,IPV6,N,DYNAMIC
1855,404438084485270,8691330417227619,8111004778,"",2402:3a80:1326:4f20:0:32:6a89:da01,42047,2a03:1b20:a:f011::e11b,52041,"","",404845400340461531,01/06/2026 14:34:11,01/06/2026 14:34:11,0,0,152,203.88.18.64,315212173,www,"",2402:3a80:1326:4f20:0:32:6a89:da01,404845400340461531,4G,IPV6,N,DYNAMIC
6336,405755643476474,8633820653078880,9774387484,"",2402:3a80:1c70:07c2:5438:8cff:fede:41d9,55092,2a03:1b20:a:f011::::e319,53975,"","",405755539518051442,01/06/2026 15:55:36,01/06/2026 15:56:42,1800,4213824,66493684,203.88.20.198,270578405,www,10.104.48.188,2402:3a80:1c70:07c2:0178:5634:1232:5476,405755539518051442,4G,IPv4v6,N,DYNAMIC
4530,404225032680070,8636530683425544,9623547305,"",2402:8100:22c9:45e0:c884:4f95:b849:bc5f,6881,2a03:1b20:a:f011::e02a,54914,"","",40422558014787811,01/06/2026 15:22:36,01/06/2026 15:37:47,996,15994304,36434638,112.110.84.139,2645870271,internet,"",2402:8100:22c9:45e0:0890:6eaf:9807:b041,40422558014787811,4G,IPv6,N,DYNAMIC
